second,mode,input_ug,corrected_ug,offset_ug,state,automatic_rebuild_count
653,STATIC,-91796,-91796,0,4,0
654,STATIC,-78844,-78844,0,4,0
655,STATIC,-76591,-76591,0,4,0
656,STATIC,-85038,-85038,0,4,0
657,STATIC,-90106,-90106,0,4,0
658,STATIC,-88980,-88980,0,4,0
659,STATIC,-90106,-90106,0,4,0
660,STATIC,-88980,-88980,0,4,0
661,STATIC,-83912,-83912,0,4,0
662,STATIC,-79970,-79970,0,4,0
663,STATIC,-85602,-85602,0,4,0
664,STATIC,-91796,-91796,0,4,0
665,STATIC,-86164,-86164,0,4,0
666,STATIC,-82786,-82786,0,4,0
667,STATIC,-83348,-83348,0,4,0
668,STATIC,-84475,-84475,0,4,0
669,STATIC,-86728,-86728,0,4,0
670,STATIC,-81659,-81659,0,4,0
671,STATIC,-86728,-86728,0,4,0
672,STATIC,-86728,-86728,0,4,0
673,STATIC,-81096,-81096,0,4,0
674,STATIC,-81096,-81096,0,4,0
675,STATIC,-79406,-79406,0,4,0
676,STATIC,-82786,-82786,0,4,0
677,STATIC,-87290,-87290,0,4,0
678,STATIC,-81660,-81660,0,4,0
679,STATIC,-84475,-84475,0,4,0
680,STATIC,-82786,-82786,0,4,0
681,STATIC,-80533,-80533,0,4,0
682,STATIC,-81096,-81096,0,4,0
683,STATIC,-86728,-86728,0,4,0
684,STATIC,-84475,-84475,0,4,0
685,STATIC,-86164,-86164,0,4,0
686,STATIC,-82222,-82222,0,4,0
687,STATIC,-81659,-81659,0,4,0
688,STATIC,-78844,-78844,0,4,0
689,STATIC,-78280,-78280,0,4,0
690,STATIC,-83348,-83348,0,4,0
691,STATIC,-88980,-88980,0,4,0
692,STATIC,-83912,-83912,0,4,0
693,STATIC,-82222,-82222,0,4,0
694,STATIC,-81096,-81096,0,4,0
695,STATIC,-82786,-82786,0,4,0
696,STATIC,-74901,-74901,0,4,0
697,STATIC,-86728,-86728,0,4,0
698,STATIC,-77717,-77717,0,4,0
699,STATIC,-82222,-82222,0,4,0
700,STATIC,-79406,-79406,0,4,0
701,STATIC,-84475,-84475,0,4,0
702,STATIC,-88417,-88417,0,4,0
703,STATIC,-81659,-81659,0,4,0
704,STATIC,-83912,-83912,0,4,0
705,STATIC,-86728,-86728,0,4,0
706,STATIC,-82222,-82222,0,4,0
707,STATIC,-81659,-81659,0,4,0
708,STATIC,-90106,-90106,0,4,0
709,STATIC,-80533,-80533,0,4,0
710,STATIC,-82786,-82786,0,4,0
711,STATIC,-86728,-86728,0,4,0
712,STATIC,-85602,-85602,0,4,0
713,STATIC,-86164,-86164,0,4,0
714,STATIC,-86164,-86164,0,4,0
715,STATIC,-81660,-81660,0,4,0
716,STATIC,-82786,-82786,0,4,0
717,STATIC,-83348,-83348,0,4,0
718,STATIC,-81660,-81660,0,4,0
719,STATIC,-77154,-77154,0,4,0
720,STATIC,-81096,-81096,0,4,0
721,STATIC,-82222,-82222,0,4,0
722,STATIC,-85038,-85038,0,4,0
723,STATIC,-85038,-85038,0,4,0
724,STATIC,-86164,-86164,0,4,0
725,STATIC,-85038,-85038,0,4,0
726,STATIC,-88418,-88418,0,4,0
727,STATIC,-95175,-95175,0,4,0
728,STATIC,-91796,-91796,0,4,0
729,STATIC,-92922,-92922,0,4,0
730,STATIC,-91796,-91796,0,4,0
731,STATIC,-92922,-92922,0,4,0
732,STATIC,-91233,-91233,0,4,0
733,STATIC,-85038,-85038,0,4,0
734,STATIC,-91796,-91796,0,4,0
735,STATIC,-92360,-92360,0,4,0
736,STATIC,-82222,-82222,0,4,0
737,STATIC,-82786,-82786,0,4,0
738,STATIC,-85038,-85038,0,4,0
739,STATIC,-91796,-91796,0,4,0
740,STATIC,-87291,-87291,0,4,0
741,STATIC,-82222,-82222,0,4,0
742,STATIC,-87290,-87290,0,4,0
743,STATIC,-88417,-88417,0,4,0
744,STATIC,-86728,-86728,0,4,0
745,STATIC,-86728,-86728,0,4,0
746,STATIC,-82222,-82222,0,4,0
747,STATIC,-81096,-81096,0,4,0
748,STATIC,-85038,-85038,0,4,0
749,STATIC,-89544,-89544,0,4,0
750,STATIC,-80533,-80533,0,4,0
751,STATIC,-78844,-78844,0,4,0
752,STATIC,-74902,-74902,0,4,0
753,STATIC,-77154,-77154,0,4,0
754,STATIC,-83348,-83348,0,4,0
755,STATIC,-87290,-87290,0,4,0
756,STATIC,-88418,-88418,0,4,0
757,STATIC,-88980,-88980,0,4,0
758,STATIC,-85038,-85038,0,4,0
759,STATIC,-89544,-89544,0,4,0
760,STATIC,-77717,-77717,0,4,0
761,STATIC,-86164,-86164,0,4,0
762,STATIC,-86728,-86728,0,4,0
763,STATIC,-81659,-81659,0,4,0
764,STATIC,-83912,-83912,0,4,0
765,STATIC,-84475,-84475,0,4,0
766,STATIC,-81660,-81660,0,4,0
767,STATIC,-80533,-80533,0,4,0
768,STATIC,-78280,-78280,0,4,0
769,STATIC,-74901,-74901,0,4,0
770,STATIC,-87291,-87291,0,4,0
771,STATIC,-91796,-91796,0,4,0
772,STATIC,-93486,-93486,0,4,0
773,STATIC,-91796,-91796,0,4,0
774,STATIC,-88417,-88417,0,4,0
775,STATIC,-82222,-82222,0,4,0
776,STATIC,-78280,-78280,0,4,0
777,STATIC,-79970,-79970,0,4,0
778,STATIC,-79406,-79406,0,4,0
779,STATIC,-84475,-84475,0,4,0
780,STATIC,-83348,-83348,0,4,0
781,STATIC,-84475,-84475,0,4,0
782,STATIC,-84475,-84475,0,4,0
783,STATIC,-79970,-79970,0,4,0
784,STATIC,-81096,-81096,0,4,0
785,STATIC,-85038,-85038,0,4,0
786,STATIC,-85602,-85602,0,4,0
787,STATIC,-87854,-87854,0,4,0
788,STATIC,-82222,-82222,0,4,0
789,STATIC,-87290,-87290,0,4,0
790,STATIC,-87854,-87854,0,4,0
791,STATIC,-85602,-85602,0,4,0
792,STATIC,-82786,-82786,0,4,0
793,STATIC,-90670,-90670,0,4,0
794,STATIC,-93486,-93486,0,4,0
795,STATIC,-98554,-98554,0,4,0
796,STATIC,-90670,-90670,0,4,0
797,STATIC,-94049,-94049,0,4,0
798,STATIC,-90670,-90670,0,4,0
799,STATIC,-97428,-97428,0,4,0
800,STATIC,-95176,-95176,0,4,0
801,STATIC,-98554,-98554,0,4,0
802,STATIC,-89544,-89544,0,4,0
803,STATIC,-82222,-82222,0,4,0
804,STATIC,-83348,-83348,0,4,0
805,STATIC,-81659,-81659,0,4,0
806,STATIC,-78844,-78844,0,4,0
807,STATIC,-82786,-82786,0,4,0
808,STATIC,-77154,-77154,0,4,0
809,STATIC,-77154,-77154,0,4,0
810,STATIC,-80533,-80533,0,4,0
811,STATIC,-81659,-81659,0,4,0
812,STATIC,-81096,-81096,0,4,0
813,STATIC,-90106,-90106,0,4,0
814,STATIC,-100244,-100244,0,4,0
815,STATIC,-97991,-97991,0,4,0
816,STATIC,-94048,-94048,0,4,0
817,STATIC,-87291,-87291,0,4,0
818,STATIC,-83912,-83912,0,4,0
819,STATIC,-83348,-83348,0,4,0
820,STATIC,-81660,-81660,0,4,0
821,STATIC,-79970,-79970,0,4,0
822,STATIC,-87854,-87854,0,4,0
823,STATIC,-88417,-88417,0,4,0
824,STATIC,-91233,-91233,0,4,0
825,STATIC,-87854,-87854,0,4,0
826,STATIC,-87854,-87854,0,4,0
827,STATIC,-91233,-91233,0,4,0
828,STATIC,-96302,-96302,0,4,0
829,STATIC,-99117,-99117,0,4,0
830,STATIC,-93486,-93486,0,4,0
831,STATIC,-86164,-86164,0,4,0
832,STATIC,-86728,-86728,0,4,0
833,STATIC,-85602,-85602,0,4,0
834,STATIC,-96302,-96302,0,4,0
835,STATIC,-88980,-88980,0,4,0
836,STATIC,-92922,-92922,0,4,0
837,STATIC,-88980,-88980,0,4,0
838,STATIC,-88418,-88418,0,4,0
839,STATIC,-86728,-86728,0,4,0
840,STATIC,-87854,-87854,0,4,0
841,STATIC,-92360,-92360,0,4,0
842,STATIC,-90107,-90107,0,4,0
843,STATIC,-91233,-91233,0,4,0
844,STATIC,-93486,-93486,0,4,0
845,STATIC,-95175,-95175,0,4,0
846,STATIC,-92922,-92922,0,4,0
847,STATIC,-92922,-92922,0,4,0
848,STATIC,-90107,-90107,0,4,0
849,STATIC,-95175,-95175,0,4,0
850,STATIC,-97991,-97991,0,4,0
851,STATIC,-92922,-92922,0,4,0
852,STATIC,-85601,-85601,0,4,0
853,STATIC,-83348,-83348,0,4,0
854,STATIC,-85038,-85038,0,4,0
855,STATIC,-87854,-87854,0,4,0
856,STATIC,-91233,-91233,0,4,0
857,STATIC,-89544,-89544,0,4,0
858,STATIC,-88980,-88980,0,4,0
859,STATIC,-89544,-89544,0,4,0
860,STATIC,-90106,-90106,0,4,0
861,STATIC,-92360,-92360,0,4,0
862,STATIC,-95738,-95738,0,4,0
863,STATIC,-90106,-90106,0,4,0
864,STATIC,-94612,-94612,0,4,0
865,STATIC,-91796,-91796,0,4,0
866,STATIC,-88980,-88980,0,4,0
867,STATIC,-88418,-88418,0,4,0
868,STATIC,-92359,-92359,0,4,0
869,STATIC,-90670,-90670,0,4,0
870,STATIC,-83349,-83349,0,4,0
871,STATIC,-79970,-79970,0,4,0
872,STATIC,-79970,-79970,0,4,0
873,STATIC,-82786,-82786,0,4,0
874,STATIC,-85601,-85601,0,4,0
875,STATIC,-82222,-82222,0,4,0
876,STATIC,-80533,-80533,0,4,0
877,STATIC,-85038,-85038,0,4,0
878,STATIC,-86164,-86164,0,4,0
879,STATIC,-85601,-85601,0,4,0
880,STATIC,-85602,-85602,0,4,0
881,STATIC,-88418,-88418,0,4,0
882,STATIC,-81660,-81660,0,4,0
883,STATIC,-78844,-78844,0,4,0
884,STATIC,-78280,-78280,0,4,0
885,STATIC,-78843,-78843,0,4,0
886,STATIC,-77717,-77717,0,4,0
887,STATIC,-79970,-79970,0,4,0
888,STATIC,-83912,-83912,0,4,0
889,STATIC,-77154,-77154,0,4,0
890,STATIC,-80533,-80533,0,4,0
891,STATIC,-75464,-75464,0,4,0
892,STATIC,-77154,-77154,0,4,0
893,STATIC,-78843,-78843,0,4,0
894,STATIC,-80533,-80533,0,4,0
895,STATIC,-82222,-82222,0,4,0
896,STATIC,-89544,-89544,0,4,0
897,STATIC,-86728,-86728,0,4,0
898,STATIC,-79970,-79970,0,4,0
899,STATIC,-78280,-78280,0,4,0
900,STATIC,-76590,-76590,0,4,0
901,STATIC,-74901,-74901,0,4,0
902,STATIC,-78843,-78843,0,4,0
903,STATIC,-78280,-78280,0,4,0
904,STATIC,-88980,-88980,0,4,0
905,STATIC,-90107,-90107,0,4,0
906,STATIC,-86728,-86728,0,4,0
907,STATIC,-89544,-89544,0,4,0
908,STATIC,-84475,-84475,0,4,0
909,STATIC,-83912,-83912,0,4,0
910,STATIC,-81660,-81660,0,4,0
911,STATIC,-87854,-87854,0,4,0
912,STATIC,-92360,-92360,0,4,0
913,STATIC,-86728,-86728,0,4,0
914,STATIC,-83912,-83912,0,4,0
915,STATIC,-80532,-80532,0,4,0
916,STATIC,-79406,-79406,0,4,0
917,STATIC,-85038,-85038,0,4,0
918,STATIC,-81659,-81659,0,4,0
919,STATIC,-82222,-82222,0,4,0
920,STATIC,-87290,-87290,0,4,0
921,STATIC,-87291,-87291,0,4,0
922,STATIC,-81660,-81660,0,4,0
923,STATIC,-87854,-87854,0,4,0
924,STATIC,-90107,-90107,0,4,0
925,STATIC,-83912,-83912,0,4,0
926,STATIC,-75464,-75464,0,4,0
927,STATIC,-81096,-81096,0,4,0
928,STATIC,-81659,-81659,0,4,0
929,STATIC,-81659,-81659,0,4,0
930,STATIC,-83912,-83912,0,4,0
931,STATIC,-92922,-92922,0,4,0
932,STATIC,-91233,-91233,0,4,0
933,STATIC,-97428,-97428,0,4,0
934,STATIC,-90670,-90670,0,4,0
935,STATIC,-92360,-92360,0,4,0
936,STATIC,-91233,-91233,0,4,0
937,STATIC,-83912,-83912,0,4,0
938,STATIC,-91233,-91233,0,4,0
939,STATIC,-90107,-90107,0,4,0
940,STATIC,-90106,-90106,0,4,0
941,STATIC,-83348,-83348,0,4,0
942,STATIC,-85601,-85601,0,4,0
943,STATIC,-87291,-87291,0,4,0
944,STATIC,-91233,-91233,0,4,0
945,STATIC,-90670,-90670,0,4,0
946,STATIC,-88417,-88417,0,4,0
947,STATIC,-86728,-86728,0,4,0
948,STATIC,-92922,-92922,0,4,0
949,STATIC,-92360,-92360,0,4,0
950,STATIC,-90670,-90670,0,4,0
951,STATIC,-90107,-90107,0,4,0
952,STATIC,-87854,-87854,0,4,0
953,STATIC,-87290,-87290,0,4,0
954,STATIC,-90670,-90670,0,4,0
955,STATIC,-87291,-87291,0,4,0
956,STATIC,-84475,-84475,0,4,0
957,STATIC,-86728,-86728,0,4,0
958,STATIC,-88417,-88417,0,4,0
959,STATIC,-81096,-81096,0,4,0
960,STATIC,-83912,-83912,0,4,0
961,STATIC,-85602,-85602,0,4,0
962,STATIC,-88417,-88417,0,4,0
963,STATIC,-79406,-79406,0,4,0
964,STATIC,-85601,-85601,0,4,0
965,STATIC,-86728,-86728,0,4,0
966,STATIC,-87291,-87291,0,4,0
967,STATIC,-85602,-85602,0,4,0
968,STATIC,-81096,-81096,0,4,0
969,STATIC,-79406,-79406,0,4,0
970,STATIC,-88980,-88980,0,4,0
971,STATIC,-87290,-87290,0,4,0
972,STATIC,-85602,-85602,0,4,0
973,STATIC,-86728,-86728,0,4,0
974,STATIC,-83348,-83348,0,4,0
975,STATIC,-84475,-84475,0,4,0
976,STATIC,-85038,-85038,0,4,0
977,STATIC,-83349,-83349,0,4,0
978,STATIC,-85601,-85601,0,4,0
979,STATIC,-84475,-84475,0,4,0
980,STATIC,-79406,-79406,0,4,0
981,STATIC,-77717,-77717,0,4,0
982,STATIC,-78280,-78280,0,4,0
983,STATIC,-81096,-81096,0,4,0
984,STATIC,-84475,-84475,0,4,0
985,STATIC,-87291,-87291,0,4,0
986,STATIC,-86728,-86728,0,4,0
987,STATIC,-84475,-84475,0,4,0
988,STATIC,-88980,-88980,0,4,0
989,STATIC,-88980,-88980,0,4,0
990,STATIC,-90106,-90106,0,4,0
991,STATIC,-95175,-95175,0,4,0
992,STATIC,-87291,-87291,0,4,0
993,STATIC,-90670,-90670,0,4,0
994,STATIC,-90670,-90670,0,4,0
995,STATIC,-87854,-87854,0,4,0
996,STATIC,-88417,-88417,0,4,0
997,STATIC,-95175,-95175,0,4,0
998,STATIC,-92360,-92360,0,4,0
999,STATIC,-90670,-90670,0,4,0
1000,STATIC,-92359,-92359,0,4,0
1001,STATIC,-91233,-91233,0,4,0
1002,STATIC,-89544,-89544,0,4,0
1003,STATIC,-90107,-90107,0,4,0
1004,STATIC,-91796,-91796,0,4,0
1005,STATIC,-97428,-97428,0,4,0
1006,STATIC,-97428,-97428,0,4,0
1007,STATIC,-91796,-91796,0,4,0
1008,STATIC,-83912,-83912,0,4,0
1009,STATIC,-79970,-79970,0,4,0
1010,STATIC,-77717,-77717,0,4,0
1011,STATIC,-83912,-83912,0,4,0
1012,STATIC,-83912,-83912,0,4,0
1013,STATIC,-85038,-85038,0,4,0
1014,STATIC,-81660,-81660,0,4,0
1015,STATIC,-81096,-81096,0,4,0
1016,STATIC,-86164,-86164,0,4,0
1017,STATIC,-79970,-79970,0,4,0
1018,STATIC,-86164,-86164,0,4,0
1019,STATIC,-94049,-94049,0,4,0
1020,STATIC,-87290,-87290,0,4,0
1021,STATIC,-95175,-95175,0,4,0
1022,STATIC,-97991,-97991,0,4,0
1023,STATIC,-86164,-86164,0,4,0
1024,STATIC,-86164,-86164,0,4,0
1025,STATIC,-83912,-83912,0,4,0
1026,STATIC,-81096,-81096,0,4,0
1027,STATIC,-83348,-83348,0,4,0
1028,STATIC,-80533,-80533,0,4,0
1029,STATIC,-82786,-82786,0,4,0
1030,STATIC,-86728,-86728,0,4,0
1031,STATIC,-96302,-96302,0,4,0
1032,STATIC,-92922,-92922,0,4,0
1033,STATIC,-97428,-97428,0,4,0
1034,STATIC,-97991,-97991,0,4,0
1035,STATIC,-90670,-90670,0,4,0
1036,STATIC,-79970,-79970,0,4,0
1037,STATIC,-82222,-82222,0,4,0
1038,STATIC,-85038,-85038,0,4,0
1039,STATIC,-91796,-91796,0,4,0
1040,STATIC,-85038,-85038,0,4,0
1041,STATIC,-91233,-91233,0,4,0
1042,STATIC,-91233,-91233,0,4,0
1043,STATIC,-96302,-96302,0,4,0
1044,STATIC,-96864,-96864,0,4,0
1045,STATIC,-99117,-99117,0,4,0
1046,STATIC,-96864,-96864,0,4,0
1047,STATIC,-95175,-95175,0,4,0
1048,STATIC,-95738,-95738,0,4,0
1049,STATIC,-91233,-91233,0,4,0
1050,STATIC,-91796,-91796,0,4,0
1051,STATIC,-90670,-90670,0,4,0
1052,STATIC,-83348,-83348,0,4,0
1053,STATIC,-88980,-88980,0,4,0
1054,STATIC,-89544,-89544,0,4,0
1055,STATIC,-83912,-83912,0,4,0
1056,STATIC,-86728,-86728,0,4,0
1057,STATIC,-86164,-86164,0,4,0
1058,STATIC,-84475,-84475,0,4,0
1059,STATIC,-94048,-94048,0,4,0
1060,STATIC,-84475,-84475,0,4,0
1061,STATIC,-86728,-86728,0,4,0
1062,STATIC,-86164,-86164,0,4,0
1063,STATIC,-89544,-89544,0,4,0
1064,STATIC,-93486,-93486,0,4,0
1065,STATIC,-90670,-90670,0,4,0
1066,STATIC,-86728,-86728,0,4,0
1067,STATIC,-92922,-92922,0,4,0
1068,STATIC,-87291,-87291,0,4,0
1069,STATIC,-91796,-91796,0,4,0
1070,STATIC,-91233,-91233,0,4,0
1071,STATIC,-93486,-93486,0,4,0
1072,STATIC,-89544,-89544,0,4,0
1073,STATIC,-85602,-85602,0,4,0
1074,STATIC,-93486,-93486,0,4,0
1075,STATIC,-97428,-97428,0,4,0
1076,STATIC,-94612,-94612,0,4,0
1077,STATIC,-96864,-96864,0,4,0
1078,STATIC,-99118,-99118,0,4,0
1079,STATIC,-96865,-96865,0,4,0
1080,STATIC,-93486,-93486,0,4,0
1081,STATIC,-86164,-86152,-12,5,0
1082,STATIC,-90670,-90646,-24,5,0
1083,STATIC,-92922,-92886,-36,5,0
1084,STATIC,-90670,-90622,-48,5,0
1085,STATIC,-90107,-90047,-60,5,0
1086,STATIC,-94049,-93977,-72,5,0
1087,STATIC,-94049,-93965,-84,5,0
1088,STATIC,-96864,-96768,-96,5,0
1089,STATIC,-101933,-101825,-108,5,0
1090,STATIC,-94048,-93928,-120,5,0
1091,STATIC,-95176,-95044,-132,5,0
1092,STATIC,-94612,-94468,-144,5,0
1093,STATIC,-93486,-93330,-156,5,0
1094,STATIC,-83348,-83180,-168,5,0
1095,STATIC,-83912,-83732,-180,5,0
1096,STATIC,-85038,-84846,-192,5,0
1097,STATIC,-92360,-92156,-204,5,0
1098,STATIC,-88980,-88764,-216,5,0
1099,STATIC,-97991,-97763,-228,5,0
1100,STATIC,-100806,-100566,-240,5,0
1101,STATIC,-104749,-104497,-252,5,0
1102,STATIC,-101370,-101106,-264,5,0
1103,STATIC,-107002,-106726,-276,5,0
1104,STATIC,-94612,-94324,-288,5,0
1105,STATIC,-97428,-97127,-301,5,0
1106,STATIC,-96864,-96551,-313,5,0
1107,STATIC,-91233,-90908,-325,5,0
1108,STATIC,-97428,-97091,-337,5,0
1109,STATIC,-92360,-92011,-349,5,0
1110,STATIC,-99680,-99319,-361,5,0
1111,STATIC,-101933,-101560,-373,5,0
1112,STATIC,-103060,-102675,-385,5,0
1113,STATIC,-99680,-99283,-397,5,0
1114,STATIC,-95738,-95329,-409,5,0
1115,STATIC,-105312,-104891,-421,5,0
1116,STATIC,-105312,-104879,-433,5,0
1117,STATIC,-97428,-96983,-445,5,0
1118,STATIC,-104186,-103729,-457,5,0
1119,STATIC,-100244,-99775,-469,5,0
1120,STATIC,-107564,-107083,-481,5,0
1121,STATIC,-108692,-108199,-493,5,0
1122,STATIC,-105876,-105371,-505,5,0
1123,STATIC,-103060,-102543,-517,5,0
1124,STATIC,-108128,-107599,-529,5,0
1125,STATIC,-96865,-96324,-541,5,0
1126,STATIC,-99680,-99127,-553,5,0
1127,STATIC,-96865,-96300,-565,5,0
1128,STATIC,-99118,-98541,-577,5,0
1129,STATIC,-99118,-98528,-590,5,0
1130,STATIC,-98554,-97952,-602,5,0
1131,STATIC,-102496,-101882,-614,5,0
1132,STATIC,-106438,-105812,-626,5,0
1133,STATIC,-100807,-100169,-638,5,0
1134,STATIC,-96865,-96215,-650,5,0
1135,STATIC,-96864,-96202,-662,5,0
1136,STATIC,-95175,-94501,-674,5,0
1137,STATIC,-94049,-93363,-686,5,0
1138,STATIC,-96865,-96167,-698,5,0
1139,STATIC,-103060,-102350,-710,5,0
1140,STATIC,-100806,-100084,-722,5,0
1141,STATIC,-95738,-95004,-734,5,0
1142,STATIC,-94048,-93302,-746,5,0
1143,STATIC,-98554,-97796,-758,5,0
1144,STATIC,-99117,-98348,-769,5,0
1145,STATIC,-99680,-98899,-781,5,0
1146,STATIC,-101370,-100577,-793,5,0
1147,STATIC,-96865,-96060,-805,5,0
1148,STATIC,-100244,-99427,-817,5,0
1149,STATIC,-106438,-105609,-829,5,0
1150,STATIC,-100244,-99403,-841,5,0
1151,STATIC,-97991,-97139,-852,5,0
1152,STATIC,-95738,-94874,-864,5,0
1153,STATIC,-99118,-98242,-876,5,0
1154,STATIC,-95738,-94850,-888,5,0
1155,STATIC,-92360,-91460,-900,5,0
1156,STATIC,-91796,-90884,-912,5,0
1157,STATIC,-98554,-97630,-924,5,0
1158,STATIC,-94048,-93112,-936,5,0
1159,STATIC,-93486,-92539,-947,5,0
1160,STATIC,-95738,-94779,-959,5,0
1161,STATIC,-90106,-89135,-971,5,0
1162,STATIC,-95175,-94192,-983,5,0
1163,STATIC,-96865,-95870,-995,5,0
1164,STATIC,-100807,-99800,-1007,5,0
1165,STATIC,-100807,-99788,-1019,5,0
1166,STATIC,-95738,-94708,-1030,5,0
1167,STATIC,-93486,-92444,-1042,5,0
1168,STATIC,-96302,-95248,-1054,5,0
1169,STATIC,-100244,-99178,-1066,5,0
1170,STATIC,-104186,-103108,-1078,5,0
1171,STATIC,-103622,-102532,-1090,5,0
1172,STATIC,-103622,-102520,-1102,5,0
1173,STATIC,-102496,-101383,-1113,5,0
1174,STATIC,-108128,-107003,-1125,5,0
1175,STATIC,-107002,-105865,-1137,5,0
1176,STATIC,-103060,-101911,-1149,5,0
1177,STATIC,-97991,-96830,-1161,5,0
1178,STATIC,-99680,-98507,-1173,5,0
1179,STATIC,-92922,-91737,-1185,5,0
1180,STATIC,-99118,-97921,-1197,5,0
1181,STATIC,-99680,-98472,-1208,5,0
1182,STATIC,-99680,-98460,-1220,5,0
1183,STATIC,-97428,-96196,-1232,5,0
1184,STATIC,-98554,-97310,-1244,5,0
1185,STATIC,-95738,-94482,-1256,5,0
1186,STATIC,-101370,-100102,-1268,5,0
1187,STATIC,-98554,-97274,-1280,5,0
1188,STATIC,-100807,-99516,-1291,5,0
1189,STATIC,-100244,-98941,-1303,5,0
1190,STATIC,-93486,-92171,-1315,5,0
1191,STATIC,-96302,-94975,-1327,5,0
1192,STATIC,-105876,-104537,-1339,5,0
1193,STATIC,-95738,-94387,-1351,5,0
1194,STATIC,-96302,-94939,-1363,5,0
1195,STATIC,-96864,-95490,-1374,5,0
1196,STATIC,-99118,-97732,-1386,5,0
1197,STATIC,-96864,-95466,-1398,5,0
1198,STATIC,-94612,-93202,-1410,5,0
1199,STATIC,-96865,-95443,-1422,5,0
1200,STATIC,-96864,-95430,-1434,5,0
1201,STATIC,-95175,-93729,-1446,5,0
1202,STATIC,-90106,-88648,-1458,5,0
1203,STATIC,-92360,-90889,-1471,5,0
1204,STATIC,-92922,-91439,-1483,5,0
1205,STATIC,-91796,-90301,-1495,5,0
1206,STATIC,-91233,-89725,-1508,5,0
1207,STATIC,-88418,-86898,-1520,5,0
1208,STATIC,-92360,-90828,-1532,5,0
1209,STATIC,-94048,-92503,-1545,5,0
1210,STATIC,-94612,-93055,-1557,5,0
1211,STATIC,-89544,-87975,-1569,5,0
1212,STATIC,-81096,-79514,-1582,5,0
1213,STATIC,-76590,-74996,-1594,5,0
1214,STATIC,-76028,-74422,-1606,5,0
1215,STATIC,-76591,-74972,-1619,5,0
1216,STATIC,-77154,-75523,-1631,5,0
1217,STATIC,-80533,-78890,-1643,5,0
1218,STATIC,-88418,-86762,-1656,5,0
1219,STATIC,-88418,-86750,-1668,5,0
1220,STATIC,-84475,-82795,-1680,5,0
1221,STATIC,-88980,-87287,-1693,5,0
1222,STATIC,-99117,-97412,-1705,5,0
1223,STATIC,-93486,-91769,-1717,5,0
1224,STATIC,-87291,-85561,-1730,5,0
1225,STATIC,-92922,-91180,-1742,5,0
1226,STATIC,-93486,-91732,-1754,5,0
1227,STATIC,-90106,-88339,-1767,5,0
1228,STATIC,-87291,-85512,-1779,5,0
1229,STATIC,-86164,-84373,-1791,5,0
1230,STATIC,-88980,-87176,-1804,5,0
1231,STATIC,-89544,-87728,-1816,5,0
1232,STATIC,-89544,-87716,-1828,5,0
1233,STATIC,-91796,-89956,-1840,5,0
1234,STATIC,-94612,-92759,-1853,5,0
1235,STATIC,-86728,-84863,-1865,5,0
1236,STATIC,-86728,-84851,-1877,5,0
1237,STATIC,-86164,-84274,-1890,5,0
1238,STATIC,-86728,-84826,-1902,5,0
1239,STATIC,-89544,-87630,-1914,5,0
1240,STATIC,-89544,-87617,-1927,5,0
1241,STATIC,-86728,-84789,-1939,5,0
1242,STATIC,-83912,-81961,-1951,5,0
1243,STATIC,-83912,-81948,-1964,5,0
1244,STATIC,-84475,-82499,-1976,5,0
1245,STATIC,-92359,-90371,-1988,5,0
1246,STATIC,-82786,-80785,-2001,5,0
1247,STATIC,-85038,-83025,-2013,5,0
1248,STATIC,-82786,-80761,-2025,5,0
1249,STATIC,-88418,-86380,-2038,5,0
1250,STATIC,-83912,-81862,-2050,5,0
1251,STATIC,-84475,-82413,-2062,5,0
1252,STATIC,-85038,-82963,-2075,5,0
1253,STATIC,-87291,-85204,-2087,5,0
1254,STATIC,-90670,-88571,-2099,5,0
1255,STATIC,-87854,-85742,-2112,5,0
1256,STATIC,-82786,-80662,-2124,5,0
1257,STATIC,-73775,-71639,-2136,5,0
1258,STATIC,-76028,-73879,-2149,5,0
1259,STATIC,-78844,-76683,-2161,5,0
1260,STATIC,-76590,-74417,-2173,5,0
1261,STATIC,-78280,-76094,-2186,5,0
1262,STATIC,-79406,-77208,-2198,5,0
1263,STATIC,-83348,-81137,-2211,5,0
1264,STATIC,-81659,-79436,-2223,5,0
1265,STATIC,-78844,-76609,-2235,5,0
1266,STATIC,-87291,-85043,-2248,5,0
1267,STATIC,-82222,-79962,-2260,5,0
1268,STATIC,-86728,-84455,-2273,5,0
1269,STATIC,-86164,-83879,-2285,5,0
1270,STATIC,-87854,-85556,-2298,5,0
1271,STATIC,-88980,-86670,-2310,5,0
1272,STATIC,-87854,-85531,-2323,5,0
1273,STATIC,-91233,-88898,-2335,5,0
1274,STATIC,-87854,-85507,-2347,5,0
1275,STATIC,-84475,-82115,-2360,5,0
1276,STATIC,-77154,-74782,-2372,5,0
1277,STATIC,-78280,-75895,-2385,5,0
1278,STATIC,-79970,-77573,-2397,5,0
1279,STATIC,-77717,-75307,-2410,5,0
1280,STATIC,-68706,-66284,-2422,5,0
1281,STATIC,-73775,-71340,-2435,5,0
1282,STATIC,-73212,-70765,-2447,5,0
1283,STATIC,-74338,-71879,-2459,5,0
1284,STATIC,-78844,-76372,-2472,5,0
1285,STATIC,-83349,-80865,-2484,5,0
1286,STATIC,-78844,-76347,-2497,5,0
1287,STATIC,-77154,-74645,-2509,5,0
